order_id,user_id,created_at,discount_cost,basket
23278,7317,7/3/2022,0,45000
23279,3764,7/3/2022,0,54000
23280,2216,7/3/2022,0,41000
23281,687,7/3/2022,0,30000
23282,1401,7/3/2022,0,28000
23283,8657,7/3/2022,10000,20000
23284,4147,7/3/2022,0,20000
23285,7919,7/3/2022,0,38500
23286,4469,7/3/2022,8000,30000
23287,2177,7/3/2022,0,91000
23288,5824,7/3/2022,0,15000
23289,7943,7/3/2022,0,22000
23290,6167,7/3/2022,0,30000
23291,3395,7/3/2022,0,45000
23292,2560,7/3/2022,0,30000
23293,6526,7/3/2022,0,14000
23294,8658,7/3/2022,0,41000
23295,4477,7/3/2022,0,45000
23296,5366,7/3/2022,6000,40000
23297,1263,7/3/2022,0,16000
23298,5320,7/3/2022,0,25000
23299,7076,7/3/2022,0,35000
23300,3275,7/3/2022,0,32000
23301,8659,7/3/2022,0,42000
23302,3202,7/3/2022,0,36000
23303,8660,7/3/2022,0,10000
23304,5994,7/3/2022,10000,20500
23305,8661,7/3/2022,15000,23000
23306,8059,7/3/2022,15000,30000
23307,6992,7/3/2022,0,15000
23308,8662,7/3/2022,10000,32000
23309,1088,7/3/2022,0,10000
23310,3552,7/3/2022,0,12000
23311,8290,7/3/2022,0,24000
23312,8663,7/3/2022,15000,20000
23313,4823,7/3/2022,0,24000
23314,3776,7/3/2022,6000,18000
23315,4298,7/3/2022,0,40000
23316,2264,7/3/2022,0,20000
23317,8664,7/3/2022,15000,24000
23318,1060,7/3/2022,0,18000
23319,8665,7/3/2022,15000,33000
23320,8032,7/3/2022,15000,19000
23321,4426,7/3/2022,0,10000
23322,743,7/3/2022,0,34000
23323,1432,7/3/2022,0,26000
23324,4486,7/3/2022,6000,13000
23325,8666,7/3/2022,0,12000
23326,8667,7/3/2022,15000,30000
23327,7352,7/3/2022,0,20000
23328,8668,7/3/2022,0,46000
23329,474,7/3/2022,0,21000
23330,5806,7/3/2022,0,60000
23331,8310,7/3/2022,0,17500
23332,4779,7/3/2022,0,40000
23333,8669,7/3/2022,0,20000
23334,1817,7/3/2022,0,20000
23335,6839,7/3/2022,0,12000
23336,2989,7/3/2022,0,50000
23337,2682,7/3/2022,0,30000
23338,2851,7/3/2022,0,30000
23339,4054,7/4/2022,0,28000
23340,3276,7/4/2022,0,14000
23341,1518,7/4/2022,8000,15000
23342,3793,7/4/2022,0,12000
23343,4571,7/4/2022,0,44000
23344,87,7/4/2022,6000,26000
23345,1984,7/4/2022,0,55000
23346,6731,7/4/2022,0,25000
23347,2695,7/4/2022,0,10000
23348,8670,7/4/2022,0,21000
23349,1425,7/4/2022,0,20000
23350,1792,7/4/2022,0,21000
23351,1657,7/4/2022,0,30000
23352,8671,7/4/2022,10000,15000
23353,1187,7/4/2022,0,30000
23354,1700,7/4/2022,0,10000
23355,8672,7/4/2022,0,14000
23356,7680,7/4/2022,0,20000
23357,7987,7/4/2022,0,25000
23358,8673,7/4/2022,0,30000
23359,7831,7/4/2022,0,15000
23360,593,7/4/2022,0,10000
23361,8674,7/4/2022,0,30000
23362,8675,7/4/2022,0,25000
23363,6228,7/4/2022,0,18000
23364,6030,7/4/2022,0,34000
23365,5923,7/4/2022,0,22000
23366,2949,7/4/2022,0,30000
23367,1387,7/4/2022,6000,12000
23368,8676,7/4/2022,0,36000
23369,8677,7/4/2022,0,14000
23370,6773,7/4/2022,0,21000
23371,8678,7/4/2022,0,15000
23372,6056,7/4/2022,0,12000
23373,8276,7/4/2022,0,50000
23374,5679,7/4/2022,0,16000
23375,6728,7/4/2022,0,13000
23376,2184,7/4/2022,0,13000
23377,8281,7/4/2022,0,14000
23378,4709,7/4/2022,0,30000
23379,8679,7/4/2022,15000,16000
23380,8680,7/4/2022,0,20000
23381,8681,7/4/2022,15000,18000
23382,8682,7/4/2022,15000,22000
23383,6463,7/4/2022,0,50000
23384,19,7/4/2022,0,20200
23385,8412,7/4/2022,0,13000
23386,669,7/4/2022,0,20000
23387,5361,7/4/2022,6000,42000
23388,8502,7/4/2022,15000,21000
23389,1258,7/4/2022,0,31000
23390,3435,7/4/2022,0,30000
23391,8683,7/4/2022,15000,60000
23392,7323,7/4/2022,0,14000
23393,1810,7/4/2022,0,8000
23394,5638,7/4/2022,0,88000
23395,3464,7/4/2022,0,12000
23396,3419,7/4/2022,0,12000
23397,4698,7/4/2022,0,11000
23398,6055,7/4/2022,0,9000
23399,7255,7/4/2022,0,14000
23400,8684,7/4/2022,15000,20000
23401,7447,7/4/2022,0,30000
23402,142,7/4/2022,0,12000
23403,5295,7/4/2022,0,13500
23404,8614,7/4/2022,0,32000
23405,4068,7/4/2022,0,37000
23406,8685,7/4/2022,0,30000
23407,1040,7/4/2022,0,20000
23408,7307,7/4/2022,0,15000
23409,8686,7/4/2022,0,10000
23410,3864,7/4/2022,0,55000
23411,8687,7/4/2022,15000,18000
23412,7863,7/4/2022,6000,15000
23413,2650,7/4/2022,6000,12000
23414,6817,7/4/2022,6000,10000
23415,2991,7/4/2022,0,36000
23416,2488,7/4/2022,0,35000
23417,2813,7/4/2022,0,65000
23418,5114,7/4/2022,0,51000
23419,4497,7/4/2022,0,12000
23420,7723,7/4/2022,0,20000
23421,8136,7/4/2022,0,20000
23422,72,7/4/2022,0,32000
23423,8563,7/4/2022,0,30000
23424,8292,7/4/2022,0,30000
23425,1936,7/4/2022,8000,24000
23426,8576,7/4/2022,0,23000
23427,6709,7/4/2022,0,10000
23428,1464,7/4/2022,0,37000
23429,7051,7/4/2022,0,21000
23430,412,7/4/2022,0,19000
23431,2768,7/4/2022,0,30000
23432,2741,7/4/2022,0,10000
23433,5323,7/4/2022,0,10000
23434,8688,7/4/2022,15000,56000
23435,6603,7/4/2022,0,42000
23436,1308,7/4/2022,0,18500
23437,8689,7/4/2022,10000,10500
23438,8690,7/4/2022,0,12000
23439,415,7/4/2022,6000,14000
23440,8632,7/4/2022,0,14000
23441,928,7/4/2022,0,10000
23442,1108,7/4/2022,0,16000
23443,911,7/4/2022,0,24000
23444,1072,7/4/2022,0,30000
23445,8691,7/4/2022,15000,57000
23446,8692,7/4/2022,15000,21000
23447,7372,7/4/2022,6000,30000
23448,5685,7/4/2022,0,30000
23449,8693,7/4/2022,0,9000
23450,6521,7/4/2022,0,10000
23451,6151,7/4/2022,6000,30000
23452,8128,7/4/2022,15000,24000
23453,7354,7/4/2022,0,35000
23454,8694,7/4/2022,10000,15000
23455,8695,7/4/2022,10000,28000
23456,5963,7/4/2022,15000,25500
23457,4476,7/4/2022,0,12000
23458,1164,7/4/2022,0,40000
23459,8696,7/4/2022,0,30000
23460,8697,7/4/2022,0,30000
23461,8056,7/4/2022,6000,45000
23462,3826,7/4/2022,0,22000
23463,1185,7/4/2022,0,30000
23464,1688,7/4/2022,0,35000
23465,8439,7/4/2022,15000,20000
23466,7925,7/4/2022,0,60000
23467,2045,7/4/2022,0,36000
23468,8695,7/4/2022,10000,70000
23469,2045,7/4/2022,0,23000
23470,4940,7/4/2022,0,18000
23471,8698,7/4/2022,0,66000
23472,3685,7/4/2022,0,53000
23473,7708,7/4/2022,0,17500
23474,6965,7/4/2022,0,28000
23475,7140,7/4/2022,0,16000
23476,3226,7/4/2022,0,36000
23477,8699,7/4/2022,15000,20000
23478,7551,7/4/2022,0,34500
23479,8700,7/4/2022,0,37500
23480,3441,7/4/2022,40000,36000
23481,671,7/4/2022,0,24000
23482,5320,7/4/2022,0,60000
23483,2765,7/4/2022,0,9600
23484,8701,7/4/2022,15000,23000
23485,4849,7/4/2022,6000,16000
23486,8702,7/4/2022,10000,24000
23487,458,7/4/2022,0,10000
23488,7925,7/4/2022,0,60000
23489,1444,7/4/2022,0,48000
23490,5877,7/4/2022,0,24000
23491,1040,7/4/2022,0,20000
23492,1311,7/4/2022,0,20000
23493,952,7/4/2022,0,21000
23494,6957,7/4/2022,6000,67500
23495,8703,7/4/2022,0,24000
23496,1976,7/4/2022,6000,21000
23497,1345,7/4/2022,0,16000
23498,7657,7/4/2022,0,24000
23499,8704,7/4/2022,0,24000
23500,3771,7/4/2022,0,48000
23501,8374,7/4/2022,0,60000
23502,8705,7/4/2022,10000,25000
23503,8706,7/4/2022,6000,17500
23504,8707,7/4/2022,0,40000
23505,533,7/4/2022,6000,18000
23506,5763,7/4/2022,6000,25000
23507,8708,7/4/2022,15000,30000
23508,4414,7/4/2022,0,14000
23509,8165,7/4/2022,0,27000
23510,8709,7/4/2022,0,30000
23511,4016,7/4/2022,0,40000
23512,186,7/4/2022,0,30000
23513,3726,7/4/2022,0,20500
23514,1528,7/4/2022,6000,31000
23515,5226,7/4/2022,0,25500
23516,8365,7/4/2022,0,45000
23517,8710,7/4/2022,0,20000
23518,440,7/4/2022,0,60000
23519,1782,7/4/2022,0,31000
23520,7494,7/4/2022,6000,17000
23521,8711,7/4/2022,10000,36000
23522,7800,7/4/2022,0,95000
23523,8712,7/5/2022,0,60000
23524,3847,7/5/2022,0,25000
23525,3276,7/5/2022,0,14000
23526,7340,7/5/2022,0,17000
23527,1376,7/5/2022,0,12000
23528,669,7/5/2022,0,28000
23529,1187,7/5/2022,0,16000
23530,8713,7/5/2022,0,20000
23531,1981,7/5/2022,0,21000
23532,6707,7/5/2022,0,20000
23533,6588,7/5/2022,0,24000
23534,8714,7/5/2022,0,46000
23535,7449,7/5/2022,0,40000
23536,8715,7/5/2022,0,10000
23537,1984,7/5/2022,0,55000
23538,1712,7/5/2022,0,14000
23539,5798,7/5/2022,0,17000
23540,8716,7/5/2022,15000,24000
23541,5519,7/5/2022,0,15000
23542,3557,7/5/2022,0,10000
23543,7961,7/5/2022,15000,34000
23544,8717,7/5/2022,0,24000
23545,2814,7/5/2022,0,50000
23546,1144,7/5/2022,0,60000
23547,3511,7/5/2022,0,24000
23548,1925,7/5/2022,0,27000
23549,5919,7/5/2022,0,12000
23550,2791,7/5/2022,0,10000
23551,6308,7/5/2022,0,60000
23552,8718,7/5/2022,0,78000
23553,6752,7/5/2022,6000,26000
23554,3486,7/5/2022,0,21000
23555,5123,7/5/2022,0,15500
23556,4486,7/5/2022,0,10000
23557,8719,7/5/2022,0,40000
23558,8720,7/5/2022,0,13000
23559,8421,7/5/2022,0,10000
23560,6728,7/5/2022,0,13000
23561,8721,7/5/2022,0,48000
23562,4990,7/5/2022,0,11000
23563,3932,7/5/2022,0,45000
23564,2727,7/5/2022,0,10000
23565,5072,7/5/2022,0,45000
23566,8722,7/5/2022,0,10500
23567,7935,7/5/2022,6000,15000
23568,8586,7/5/2022,0,10000
23569,7903,7/5/2022,0,10000
23570,8723,7/5/2022,0,21000
23571,8724,7/5/2022,0,36000
23572,8412,7/5/2022,0,13000
23573,2089,7/5/2022,0,33000
23574,8520,7/5/2022,0,18000
23575,4337,7/5/2022,0,18000
23576,8725,7/5/2022,0,14000
23577,8726,7/5/2022,0,15000
23578,3523,7/5/2022,0,72000
23579,3523,7/5/2022,0,105000
23580,2138,7/5/2022,0,13000
23581,8727,7/5/2022,0,14000
23582,8728,7/5/2022,15000,19000
23583,8729,7/5/2022,0,10000
23584,6749,7/5/2022,0,90000
23585,691,7/5/2022,0,30000
23586,6526,7/5/2022,0,24000
23587,641,7/5/2022,0,21000
23588,8730,7/5/2022,0,20000
23589,6336,7/5/2022,0,45000
23590,7654,7/5/2022,0,25500
23591,7933,7/5/2022,0,32000
23592,8016,7/5/2022,0,30000
23593,8324,7/5/2022,0,24000
23594,7354,7/5/2022,0,24000
23595,2944,7/5/2022,0,35000
23596,8731,7/5/2022,10000,7500
23597,8732,7/5/2022,0,16000
23598,5277,7/5/2022,0,60000
23599,5175,7/5/2022,0,10000
23600,5977,7/5/2022,0,39000
23601,5933,7/5/2022,0,75000
23602,8733,7/5/2022,10000,25000
23603,6754,7/5/2022,0,10000
23604,3254,7/5/2022,0,17000
23605,2030,7/5/2022,0,77000
23606,8734,7/5/2022,15000,26000
23607,2672,7/5/2022,0,28000
23608,8038,7/5/2022,0,26000
23609,8735,7/5/2022,15000,30000
23610,6492,7/5/2022,0,20000
23611,7867,7/5/2022,0,60000
23612,8736,7/5/2022,15000,18000
23613,5060,7/5/2022,6000,26000
23614,3594,7/5/2022,0,20000
23615,5286,7/5/2022,0,28000
23616,1438,7/5/2022,0,11000
23617,2777,7/5/2022,0,21000
23618,8737,7/5/2022,15000,18000
23619,8738,7/5/2022,0,44000
23620,8253,7/5/2022,0,15000
23621,8739,7/5/2022,10000,34000
23622,1878,7/5/2022,0,52000
23623,8740,7/5/2022,15000,18000
23624,1979,7/5/2022,0,20000
23625,5812,7/5/2022,0,45000
23626,6817,7/5/2022,0,11000
23627,8672,7/5/2022,0,15000
23628,918,7/5/2022,0,16000
23629,8741,7/5/2022,0,21000
23630,8742,7/5/2022,10000,10000
23631,7356,7/5/2022,0,68000
23632,8743,7/5/2022,10000,17500
23633,6113,7/5/2022,0,30000
23634,8744,7/5/2022,0,250000
23635,5849,7/5/2022,0,40000
23636,427,7/5/2022,0,75000
23637,6979,7/5/2022,0,60000
23638,3631,7/5/2022,0,10000
23639,404,7/5/2022,0,20000
23640,7404,7/5/2022,0,15000
23641,8745,7/5/2022,10000,26000
23642,8746,7/5/2022,10000,16000
23643,6974,7/5/2022,0,45000
23644,7005,7/5/2022,0,9600
23645,8731,7/5/2022,15000,20000
23646,7926,7/5/2022,0,30000
23647,8747,7/5/2022,0,17000
23648,8249,7/5/2022,0,36000
23649,8748,7/5/2022,10000,15000
23650,8749,7/5/2022,15000,16000
23651,7267,7/5/2022,0,20000
23652,1450,7/5/2022,0,14000
23653,8750,7/5/2022,15000,21000
23654,5204,7/5/2022,0,15000
23655,7957,7/5/2022,0,40000
23656,7952,7/5/2022,0,16000
23657,828,7/5/2022,0,28500
23658,1953,7/5/2022,0,9000
23659,2473,7/5/2022,0,50000
23660,8751,7/5/2022,0,30000
23661,4534,7/5/2022,0,21000
23662,8752,7/5/2022,10000,30000
23663,5416,7/5/2022,0,32000
23664,3793,7/5/2022,0,9000
23665,8753,7/5/2022,15000,25000
23666,2066,7/5/2022,0,12000
23667,8375,7/5/2022,0,30000
23668,3331,7/5/2022,0,22000
23669,1256,7/5/2022,0,24000
23670,8593,7/5/2022,15000,24000
23671,8754,7/5/2022,15000,24000
23672,136,7/5/2022,0,20000
23673,8755,7/5/2022,10000,17000
23674,3559,7/5/2022,0,10000
23675,1281,7/5/2022,0,15000
23676,5149,7/5/2022,0,54000
23677,2199,7/5/2022,0,24000
23678,8465,7/5/2022,15000,17000
23679,8756,7/5/2022,10000,12000
23680,1507,7/5/2022,0,10000
23681,1629,7/5/2022,0,30000
23682,8757,7/5/2022,0,35000
23683,8758,7/5/2022,0,15000
23684,8759,7/5/2022,0,20000
23685,7510,7/5/2022,0,24000
23686,3865,7/5/2022,0,12000
23687,2444,7/5/2022,0,75000
23688,7637,7/5/2022,0,10000
23689,1088,7/5/2022,0,10000
23690,2496,7/5/2022,0,27000
23691,1099,7/5/2022,0,38000
23692,8760,7/5/2022,15000,23000
23693,8761,7/5/2022,15000,72000
23694,8762,7/5/2022,15000,34000
23695,2032,7/5/2022,0,30000
23696,8763,7/5/2022,0,6000
23697,1421,7/5/2022,0,20000
23698,7701,7/5/2022,0,20000
23699,6430,7/5/2022,6000,12000
23700,6744,7/5/2022,0,64000
23701,8764,7/5/2022,0,18000
23702,8299,7/5/2022,0,18000
23703,8765,7/5/2022,15000,20000
23704,1034,7/5/2022,0,42000
23705,1527,7/5/2022,0,17000
23706,8766,7/5/2022,0,60000
23707,6690,7/5/2022,0,16000
23708,63,7/5/2022,0,31800
23709,7060,7/5/2022,0,36000
23710,5367,7/5/2022,0,37350
23711,2308,7/5/2022,0,30000
23712,2727,7/5/2022,0,20000
23713,8767,7/5/2022,0,50000
23714,4155,7/5/2022,0,10000
23715,806,7/6/2022,0,36000
23716,7708,7/6/2022,15000,24000
23717,8768,7/6/2022,0,50000
23718,3557,7/6/2022,0,12000
23719,1423,7/6/2022,0,18000
23720,5477,7/6/2022,0,30000
23721,1407,7/6/2022,0,28000
23722,8713,7/6/2022,0,30000
23723,7461,7/6/2022,0,21000
23724,1137,7/6/2022,0,94000
23725,1984,7/6/2022,0,65000
23726,8769,7/6/2022,10000,14000
23727,1187,7/6/2022,0,16000
23728,2027,7/6/2022,0,21000
23729,6150,7/6/2022,0,15000
23730,8770,7/6/2022,0,16000
23731,8771,7/6/2022,0,15000
23732,7105,7/6/2022,0,21000
23733,3482,7/6/2022,0,42000
23734,4360,7/6/2022,0,11000
23735,6597,7/6/2022,0,46000
23736,1221,7/6/2022,0,39000
23737,6313,7/6/2022,0,15000
23738,5742,7/6/2022,0,25000
23739,3948,7/6/2022,0,45000
23740,4510,7/6/2022,0,30000
23741,1988,7/6/2022,0,10000
23742,2024,7/6/2022,0,36000
23743,8772,7/6/2022,15000,24000
23744,8773,7/6/2022,10000,18000
23745,8774,7/6/2022,0,21000
23746,8684,7/6/2022,15000,20000
23747,8775,7/6/2022,10000,12000
23748,2279,7/6/2022,0,16000
23749,5519,7/6/2022,0,15000
23750,2508,7/6/2022,0,60000
23751,8776,7/6/2022,0,30000
23752,5489,7/6/2022,0,23000
23753,4602,7/6/2022,0,20000
23754,6728,7/6/2022,0,13000
23755,6030,7/6/2022,0,70000
23756,8115,7/6/2022,10000,21000
23757,3287,7/6/2022,0,17000
23758,924,7/6/2022,0,15000
23759,8412,7/6/2022,0,13000
23760,4545,7/6/2022,6000,30000
23761,4497,7/6/2022,0,17000
23762,2453,7/6/2022,0,32000
23763,4192,7/6/2022,0,10000
23764,105,7/6/2022,0,12000
23765,6228,7/6/2022,0,18000
23766,4627,7/6/2022,0,60000
23767,6601,7/6/2022,0,16000
23768,5887,7/6/2022,0,12000
23769,8777,7/6/2022,10000,16000
23770,2094,7/6/2022,6000,15000
23771,6290,7/6/2022,0,14000
23772,8778,7/6/2022,15000,24000
23773,4356,7/6/2022,0,9000
23774,4356,7/6/2022,0,13000
23775,7350,7/6/2022,10000,18000
23776,8779,7/6/2022,0,88000
23777,1333,7/6/2022,0,42000
23778,8780,7/6/2022,0,20000
23779,5303,7/6/2022,0,22000
23780,8726,7/6/2022,0,11000
23781,7233,7/6/2022,0,28000
23782,7564,7/6/2022,10000,18000
23783,7845,7/6/2022,0,16000
23784,8781,7/6/2022,0,14000
23785,4406,7/6/2022,6000,35000
23786,8782,7/6/2022,0,38000
23787,8783,7/6/2022,0,21000
23788,2488,7/6/2022,0,36000
23789,8784,7/6/2022,10000,30000
23790,742,7/6/2022,0,24000
23791,8326,7/6/2022,0,65000
23792,7414,7/6/2022,0,30000
23793,8785,7/6/2022,15000,20000
23794,8786,7/6/2022,0,24000
23795,5898,7/6/2022,0,20000
23796,5898,7/6/2022,0,15000
23797,214,7/6/2022,0,35000
23798,8787,7/6/2022,10000,15000
23799,8788,7/6/2022,15000,21000
23800,149,7/6/2022,12000,20000
23801,8616,7/6/2022,0,30000
23802,511,7/6/2022,12000,20000
23803,3569,7/6/2022,0,21000
23804,8365,7/6/2022,0,25000
23805,8789,7/6/2022,0,37000
23806,1435,7/6/2022,0,65000
23807,5725,7/6/2022,0,13000
23808,2313,7/6/2022,0,30000
23809,7029,7/6/2022,0,9600
23810,4487,7/6/2022,0,52000
23811,8790,7/6/2022,10000,12000
23812,6750,7/6/2022,0,58000
23813,714,7/6/2022,0,30000
23814,8791,7/6/2022,15000,24000
23815,4012,7/6/2022,0,14000
23816,8792,7/6/2022,0,20000
23817,6270,7/6/2022,0,20000
23818,8793,7/6/2022,0,30000
23819,1440,7/6/2022,0,16000
23820,779,7/6/2022,0,40000
23821,2688,7/6/2022,0,36000
23822,8794,7/6/2022,0,20000
23823,8795,7/6/2022,0,14000
23824,8796,7/6/2022,0,30500
23825,5790,7/6/2022,6000,37500
23826,7599,7/6/2022,0,50000
23827,7415,7/6/2022,10000,35000
23828,963,7/6/2022,0,40000
23829,8797,7/6/2022,15000,50000
23830,2104,7/6/2022,0,16000
23831,4848,7/6/2022,10000,15000
23832,4318,7/6/2022,12000,45000
23833,8798,7/6/2022,15000,21000
23834,2257,7/6/2022,10000,50000
23835,6657,7/6/2022,0,30000
23836,8626,7/6/2022,0,25500
23837,3623,7/6/2022,0,36000
23838,8798,7/6/2022,15000,22000
23839,6674,7/6/2022,0,50000
23840,8765,7/6/2022,0,20000
23841,6674,7/6/2022,0,45000
23842,7056,7/6/2022,0,36000
23843,7857,7/6/2022,0,24000
23844,6133,7/6/2022,0,20000
23845,8672,7/6/2022,0,16000
23846,8799,7/6/2022,0,30000
23847,827,7/6/2022,0,20000
23848,4638,7/6/2022,10000,15000
23849,5313,7/6/2022,0,16000
23850,1072,7/6/2022,0,36000
23851,3395,7/6/2022,0,40000
23852,3826,7/6/2022,0,22000
23853,8800,7/6/2022,6000,8000
23854,4486,7/6/2022,0,20000
23855,4531,7/6/2022,0,15000
23856,1164,7/6/2022,0,40000
23857,1534,7/6/2022,0,42000
23858,5212,7/6/2022,0,36000
23859,8265,7/6/2022,0,20000
23860,8801,7/6/2022,10000,30500
23861,7461,7/6/2022,0,27000
23862,7062,7/6/2022,0,64000
23863,1125,7/6/2022,0,10800
23864,2015,7/6/2022,0,40000
23865,8802,7/6/2022,15000,40000
23866,2166,7/6/2022,0,16000
23867,6657,7/6/2022,0,20000
23868,7658,7/6/2022,10000,23000
23869,4920,7/6/2022,10000,80000
23870,6927,7/6/2022,0,20000
23871,6776,7/6/2022,0,25000
23872,8803,7/6/2022,15000,15000
23873,8804,7/6/2022,10000,48000
23874,4337,7/6/2022,0,24000
23875,6243,7/6/2022,0,40000
23876,5032,7/6/2022,0,50000
23877,8594,7/6/2022,0,60000
23878,2320,7/6/2022,10000,21000
23879,8805,7/6/2022,10000,18000
23880,5051,7/6/2022,0,14000
23881,6927,7/6/2022,0,18000
23882,4360,7/6/2022,0,33000
23883,4467,7/6/2022,0,28000
23884,6837,7/6/2022,0,14000
23885,4467,7/6/2022,0,42000
23886,8806,7/6/2022,0,45000
23887,4075,7/6/2022,0,10000
23888,8806,7/6/2022,0,45000
23889,3868,7/6/2022,0,26000
23890,6251,7/6/2022,15000,27000
23891,8807,7/6/2022,0,12000
23892,1371,7/6/2022,0,20000
23893,3018,7/6/2022,15000,35000
23894,3226,7/6/2022,0,24000
23895,3532,7/6/2022,0,22000
23896,8808,7/6/2022,0,60000
23897,8456,7/6/2022,0,50000
23898,8235,7/6/2022,0,20000
23899,3726,7/6/2022,0,20500
23900,8624,7/6/2022,0,10000
23901,1750,7/6/2022,10000,18000
23902,2115,7/6/2022,0,12000
23903,5453,7/6/2022,0,14000
23904,8809,7/6/2022,15000,30000
23905,8310,7/6/2022,0,9000
23906,8810,7/6/2022,15000,46280
23907,552,7/7/2022,10000,16000
23908,3275,7/7/2022,0,32000
23909,4571,7/7/2022,0,35000
23910,8811,7/7/2022,0,25000
23911,4310,7/7/2022,0,12000
23912,5252,7/7/2022,0,11000
23913,8812,7/7/2022,10000,17500
23914,8813,7/7/2022,0,17000
23915,3746,7/7/2022,0,21000
23916,6916,7/7/2022,10000,20000
23917,8814,7/7/2022,15000,28000
23918,8203,7/7/2022,0,18000
23919,1984,7/7/2022,0,55000
23920,8815,7/7/2022,15000,20000
23921,8219,7/7/2022,0,60000
23922,8816,7/7/2022,0,21000
23923,2855,7/7/2022,0,16000
23924,1932,7/7/2022,0,54000
23925,5132,7/7/2022,0,14000
23926,7134,7/7/2022,10000,25000
23927,1336,7/7/2022,0,12000
23928,3369,7/7/2022,0,20000
23929,293,7/7/2022,0,50000
23930,8079,7/7/2022,0,12000
23931,3498,7/7/2022,0,60000
23932,8817,7/7/2022,15000,18000
23933,8481,7/7/2022,0,14500
23934,3347,7/7/2022,0,35000
23935,6313,7/7/2022,0,20000
23936,3805,7/7/2022,6000,32000
23937,5919,7/7/2022,0,18000
23938,8818,7/7/2022,0,20000
23939,4067,7/7/2022,0,10000
23940,7819,7/7/2022,0,25000
23941,8819,7/7/2022,0,11000
23942,7011,7/7/2022,0,13000
23943,8820,7/7/2022,0,30000
23944,674,7/7/2022,0,28000
23945,7620,7/7/2022,0,12000
23946,4690,7/7/2022,6000,45000
23947,4994,7/7/2022,0,52000
23948,2355,7/7/2022,0,92000
23949,1060,7/7/2022,0,15000
23950,4716,7/7/2022,10000,24000
23951,2112,7/7/2022,0,20000
23952,5027,7/7/2022,0,35000
23953,4362,7/7/2022,0,70000
23954,7656,7/7/2022,8000,24000
23955,2533,7/7/2022,0,10000
23956,4709,7/7/2022,0,80000
23957,986,7/7/2022,0,18000
23958,8821,7/7/2022,0,25000
23959,8822,7/7/2022,15000,20000
23960,937,7/7/2022,0,70000
23961,8823,7/7/2022,0,30000
23962,6071,7/7/2022,0,20000
23963,8824,7/7/2022,10000,15000
23964,5428,7/7/2022,0,14000
23965,1074,7/7/2022,0,69000
23966,7950,7/7/2022,0,32000
23967,7522,7/7/2022,0,22000
23968,8175,7/7/2022,15000,20000
23969,5148,7/7/2022,0,20000
23970,5810,7/7/2022,0,24000
23971,1277,7/7/2022,0,32000
23972,3419,7/7/2022,0,12000
23973,2698,7/7/2022,0,17000
23974,3459,7/7/2022,0,12000
23975,8825,7/7/2022,0,10000
23976,8826,7/7/2022,15000,20550
23977,8827,7/7/2022,10000,16500
23978,7008,7/7/2022,0,24000
23979,8828,7/7/2022,15000,30000
23980,8829,7/7/2022,0,21000
23981,8830,7/7/2022,0,54000
23982,8831,7/7/2022,15000,26000
23983,1386,7/7/2022,0,24000
23984,8832,7/7/2022,0,20000
23985,8833,7/7/2022,15000,50000
23986,7592,7/7/2022,0,10000
23987,1308,7/7/2022,0,12600
23988,8834,7/7/2022,0,18000
23989,8835,7/7/2022,10000,20000
23990,4998,7/7/2022,0,42000
23991,8836,7/7/2022,10000,14000
23992,1426,7/7/2022,0,24000
23993,7846,7/7/2022,0,30000
23994,8837,7/7/2022,0,40000
23995,8838,7/7/2022,15000,20000
23996,8092,7/7/2022,0,30000
23997,4778,7/7/2022,0,45000
23998,8839,7/7/2022,0,10000
23999,7165,7/7/2022,10000,15000
24000,4349,7/7/2022,0,16000
24001,2590,7/7/2022,0,14000
24002,2570,7/7/2022,0,44000
24003,7051,7/7/2022,0,25000
24004,4189,7/7/2022,0,15000
24005,8840,7/7/2022,10000,10000
24006,4032,7/7/2022,0,14000
24007,7128,7/7/2022,0,30000
24008,8841,7/7/2022,15000,21000
24009,4190,7/7/2022,6000,14000
24010,1920,7/7/2022,0,40000
24011,8842,7/7/2022,0,16000
24012,8843,7/7/2022,0,25000
24013,1707,7/7/2022,6000,15000
24014,8844,7/7/2022,15000,20000
24015,8845,7/7/2022,10000,34000
24016,2723,7/7/2022,6000,60000
24017,8846,7/7/2022,0,12000
24018,8847,7/7/2022,0,17100
24019,511,7/7/2022,0,20000
24020,7361,7/7/2022,0,20000
24021,3232,7/7/2022,0,57000
24022,8848,7/7/2022,0,16000
24023,8849,7/7/2022,0,27000
24024,7158,7/7/2022,6000,24000
24025,8850,7/7/2022,15000,77000
24026,8851,7/7/2022,0,24000
24027,1534,7/7/2022,0,33000
24028,6728,7/7/2022,0,10000
24029,4834,7/7/2022,0,40000
24030,5464,7/7/2022,0,48000
24031,3395,7/7/2022,0,22000
24032,8235,7/7/2022,0,20000
24033,4247,7/7/2022,0,40000
24034,8493,7/7/2022,0,30000
24035,225,7/7/2022,0,20000
24036,6536,7/7/2022,0,95000
24037,5682,7/7/2022,0,60500
24038,5732,7/7/2022,0,36000
24039,8852,7/7/2022,0,10000
24040,4392,7/7/2022,0,20600
24041,5359,7/7/2022,6000,60000
24042,3725,7/7/2022,0,28000
24043,8853,7/7/2022,15000,22000
24044,7242,7/7/2022,10000,30000
24045,8346,7/7/2022,10000,19000
24046,7648,7/7/2022,0,28000
